tahun;status;kdurus;nmurus;kdskpd;nmskpd;kdsubunit;nmsubunit;kdbidurus;nmbidurus;kdprog;nmprog;kdgiat;nmgiat;kdsubgiat;nmsubgiat;kdsdana;nmsdana;kdrek;nmrek;jml;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0010;Puskesmas Muaro Bodi;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.02;PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT;1.02.02.2.02;Penyediaan Layanan Kesehatan untuk UKM dan UKP Rujukan Tingkat Daerah Kabupaten/Kota;1.02.02.2.02.0020;Pengelolaan Surveilans Kesehatan;2.2.01.09.002.00035;DAK Non Fisik-Dana BOK-BOK Puskesmas;5.1.02.90.001.00001;Belanja Barang dan Jasa BOK Puskesmas;10104500;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0010;Puskesmas Muaro Bodi;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.02;PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT;1.02.02.2.02;Penyediaan Layanan Kesehatan untuk UKM dan UKP Rujukan Tingkat Daerah Kabupaten/Kota;1.02.02.2.02.0021;Pengelolaan Pelayanan Kesehatan Orang dengan Masalah Kesehatan Jiwa (ODMK);2.2.01.09.002.00035;DAK Non Fisik-Dana BOK-BOK Puskesmas;5.1.02.90.001.00001;Belanja Barang dan Jasa BOK Puskesmas;3510500;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0010;Puskesmas Muaro Bodi;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.02;PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT;1.02.02.2.02;Penyediaan Layanan Kesehatan untuk UKM dan UKP Rujukan Tingkat Daerah Kabupaten/Kota;1.02.02.2.02.0025;Pelayanan Kesehatan Penyakit Menular dan Tidak Menular;2.2.01.09.002.00035;DAK Non Fisik-Dana BOK-BOK Puskesmas;5.1.02.90.001.00001;Belanja Barang dan Jasa BOK Puskesmas;60200000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0010;Puskesmas Muaro Bodi;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.02;PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT;1.02.02.2.02;Penyediaan Layanan Kesehatan untuk UKM dan UKP Rujukan Tingkat Daerah Kabupaten/Kota;1.02.02.2.02.0033;Operasional Pelayanan Puskesmas;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.02.001.00028;Belanja Jasa Tenaga Pelayanan Umum;10320000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0010;Puskesmas Muaro Bodi;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.02;PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT;1.02.02.2.02;Penyediaan Layanan Kesehatan untuk UKM dan UKP Rujukan Tingkat Daerah Kabupaten/Kota;1.02.02.2.02.0033;Operasional Pelayanan Puskesmas;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.02.002.00006;Belanja Iuran Jaminan Kecelakaan Kerja bagi Non ASN;61332;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0010;Puskesmas Muaro Bodi;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.02;PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT;1.02.02.2.02;Penyediaan Layanan Kesehatan untuk UKM dan UKP Rujukan Tingkat Daerah Kabupaten/Kota;1.02.02.2.02.0033;Operasional Pelayanan Puskesmas;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.02.002.00007;Belanja Iuran Jaminan Kematian bagi Non ASN;76668;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0010;Puskesmas Muaro Bodi;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.02;PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT;1.02.02.2.02;Penyediaan Layanan Kesehatan untuk UKM dan UKP Rujukan Tingkat Daerah Kabupaten/Kota;1.02.02.2.02.0033;Operasional Pelayanan Puskesmas;2.2.01.09.002.00035;DAK Non Fisik-Dana BOK-BOK Puskesmas;5.1.02.90.001.00001;Belanja Barang dan Jasa BOK Puskesmas;128343512;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0010;Puskesmas Muaro Bodi;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.02;PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT;1.02.02.2.02;Penyediaan Layanan Kesehatan untuk UKM dan UKP Rujukan Tingkat Daerah Kabupaten/Kota;1.02.02.2.02.0046;Pengelolaan upaya kesehatan Ibu dan Anak;2.2.01.09.002.00035;DAK Non Fisik-Dana BOK-BOK Puskesmas;5.1.02.90.001.00001;Belanja Barang dan Jasa BOK Puskesmas;800000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0010;Puskesmas Muaro Bodi;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.02;PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT;1.02.02.2.02;Penyediaan Layanan Kesehatan untuk UKM dan UKP Rujukan Tingkat Daerah Kabupaten/Kota;1.02.02.2.02.0048;Pengelolaan Layanan Imunisasi;2.2.01.09.002.00035;DAK Non Fisik-Dana BOK-BOK Puskesmas;5.1.02.90.001.00001;Belanja Barang dan Jasa BOK Puskesmas;59500000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0010;Puskesmas Muaro Bodi;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.05;PROGRAM PEMBERDAYAAN MASYARAKAT BIDANG KESEHATAN;1.02.05.2.01;Advokasi, Pemberdayaan, Kemitraan, Peningkatan Peran serta Masyarakat dan Lintas Sektor Tingkat Daerah Kabupaten/Kota;1.02.05.2.01.0001;Peningkatan Upaya Promosi Kesehatan, Advokasi, Kemitraan dan Pemberdayaan Masyarakat;2.2.01.09.002.00035;DAK Non Fisik-Dana BOK-BOK Puskesmas;5.1.02.90.001.00001;Belanja Barang dan Jasa BOK Puskesmas;23819000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0010;Puskesmas Muaro Bodi;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.05;PROGRAM PEMBERDAYAAN MASYARAKAT BIDANG KESEHATAN;1.02.05.2.03;Pengembangan dan Pelaksanaan Upaya Kesehatan Bersumber Daya Masyarakat (UKBM) Tingkat Daerah Kabupaten/Kota;1.02.05.2.03.0001;Bimbingan Teknis dan Supervisi Pengembangan dan Pelaksanaan Upaya Kesehatan Bersumber Daya Masyarakat (UKBM);2.2.01.09.002.00035;DAK Non Fisik-Dana BOK-BOK Puskesmas;5.1.02.90.001.00001;Belanja Barang dan Jasa BOK Puskesmas;15935500;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0010;Puskesmas Muaro Bodi;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.01;PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH KABUPATEN/KOTA;1.02.01.2.10;Peningkatan Pelayanan BLUD;1.02.01.2.10.0001;Pelayanan dan Penunjang Pelayanan BLUD;1.1.04.16;Pendapatan dari BLUD;5.1.01.99.099.09999;Belanja Pegawai BLUD;74090000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0010;Puskesmas Muaro Bodi;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.01;PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH KABUPATEN/KOTA;1.02.01.2.10;Peningkatan Pelayanan BLUD;1.02.01.2.10.0001;Pelayanan dan Penunjang Pelayanan BLUD;1.1.04.16;Pendapatan dari BLUD;5.1.02.99.099.09999;Belanja Barang dan Jasa BLUD;1249504000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0010;Puskesmas Muaro Bodi;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.01;PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH KABUPATEN/KOTA;1.02.01.2.10;Peningkatan Pelayanan BLUD;1.02.01.2.10.0001;Pelayanan dan Penunjang Pelayanan BLUD;1.1.04.16;Pendapatan dari BLUD;5.2.02.99.099.09999;Belanja Modal Peralatan dan Mesin BLUD;110000000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0011;Puskesmas Padang Sibusuk;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.02;PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT;1.02.02.2.02;Penyediaan Layanan Kesehatan untuk UKM dan UKP Rujukan Tingkat Daerah Kabupaten/Kota;1.02.02.2.02.0001;Pengelolaan Pelayanan Kesehatan Ibu Hamil;2.2.01.09.002.00035;DAK Non Fisik-Dana BOK-BOK Puskesmas;5.1.02.90.001.00001;Belanja Barang dan Jasa BOK Puskesmas;15120000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0011;Puskesmas Padang Sibusuk;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.02;PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT;1.02.02.2.02;Penyediaan Layanan Kesehatan untuk UKM dan UKP Rujukan Tingkat Daerah Kabupaten/Kota;1.02.02.2.02.0005;Pengelolaan Pelayanan Kesehatan pada Usia Pendidikan Dasar;2.2.01.09.002.00035;DAK Non Fisik-Dana BOK-BOK Puskesmas;5.1.02.90.001.00001;Belanja Barang dan Jasa BOK Puskesmas;31200000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0011;Puskesmas Padang Sibusuk;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.02;PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT;1.02.02.2.02;Penyediaan Layanan Kesehatan untuk UKM dan UKP Rujukan Tingkat Daerah Kabupaten/Kota;1.02.02.2.02.0015;Pengelolaan Pelayanan Kesehatan Gizi Masyarakat;2.2.01.09.002.00035;DAK Non Fisik-Dana BOK-BOK Puskesmas;5.1.02.90.001.00001;Belanja Barang dan Jasa BOK Puskesmas;243799800;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0011;Puskesmas Padang Sibusuk;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.02;PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT;1.02.02.2.02;Penyediaan Layanan Kesehatan untuk UKM dan UKP Rujukan Tingkat Daerah Kabupaten/Kota;1.02.02.2.02.0017;Pengelolaan Pelayanan Kesehatan Lingkungan;2.2.01.09.002.00035;DAK Non Fisik-Dana BOK-BOK Puskesmas;5.1.02.90.001.00001;Belanja Barang dan Jasa BOK Puskesmas;5000000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0011;Puskesmas Padang Sibusuk;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.02;PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT;1.02.02.2.02;Penyediaan Layanan Kesehatan untuk UKM dan UKP Rujukan Tingkat Daerah Kabupaten/Kota;1.02.02.2.02.0020;Pengelolaan Surveilans Kesehatan;2.2.01.09.002.00035;DAK Non Fisik-Dana BOK-BOK Puskesmas;5.1.02.90.001.00001;Belanja Barang dan Jasa BOK Puskesmas;13180000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0011;Puskesmas Padang Sibusuk;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.02;PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT;1.02.02.2.02;Penyediaan Layanan Kesehatan untuk UKM dan UKP Rujukan Tingkat Daerah Kabupaten/Kota;1.02.02.2.02.0025;Pelayanan Kesehatan Penyakit Menular dan Tidak Menular;2.2.01.09.002.00035;DAK Non Fisik-Dana BOK-BOK Puskesmas;5.1.02.90.001.00001;Belanja Barang dan Jasa BOK Puskesmas;121431000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0011;Puskesmas Padang Sibusuk;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.02;PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT;1.02.02.2.02;Penyediaan Layanan Kesehatan untuk UKM dan UKP Rujukan Tingkat Daerah Kabupaten/Kota;1.02.02.2.02.0033;Operasional Pelayanan Puskesmas;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.02.001.00087;Belanja Jasa Pegawai Pemerintah dengan Perjanjian Kerja (PPPK) Paruh Waktu pada Jabatan Pengelola Umum Operasional;11520000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0011;Puskesmas Padang Sibusuk;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.02;PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT;1.02.02.2.02;Penyediaan Layanan Kesehatan untuk UKM dan UKP Rujukan Tingkat Daerah Kabupaten/Kota;1.02.02.2.02.0033;Operasional Pelayanan Puskesmas;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.02.002.00026;Belanja Iuran Jaminan Kecelakaan Kerja bagi PPPK Paruh Waktu pada Jabatan Pengelola Umum Operasional;61332;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0011;Puskesmas Padang Sibusuk;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.02;PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT;1.02.02.2.02;Penyediaan Layanan Kesehatan untuk UKM dan UKP Rujukan Tingkat Daerah Kabupaten/Kota;1.02.02.2.02.0033;Operasional Pelayanan Puskesmas;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.02.002.00034;Belanja Iuran Jaminan Kematian bagi PPPK Paruh Waktu pada Jabatan Pengelola Umum Operasional;76668;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0011;Puskesmas Padang Sibusuk;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.02;PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT;1.02.02.2.02;Penyediaan Layanan Kesehatan untuk UKM dan UKP Rujukan Tingkat Daerah Kabupaten/Kota;1.02.02.2.02.0033;Operasional Pelayanan Puskesmas;2.2.01.09.002.00035;DAK Non Fisik-Dana BOK-BOK Puskesmas;5.1.02.90.001.00001;Belanja Barang dan Jasa BOK Puskesmas;161002512;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0011;Puskesmas Padang Sibusuk;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.02;PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT;1.02.02.2.02;Penyediaan Layanan Kesehatan untuk UKM dan UKP Rujukan Tingkat Daerah Kabupaten/Kota;1.02.02.2.02.0036;Investigasi Awal Kejadian Tidak Diharapkan (Kejadian Ikutan Pasca Imunisasi dan Pemberian Obat Massal);2.2.01.09.002.00035;DAK Non Fisik-Dana BOK-BOK Puskesmas;5.1.02.04.001.00003;Belanja Perjalanan Dinas Dalam Kota;1000000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0011;Puskesmas Padang Sibusuk;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.02;PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT;1.02.02.2.02;Penyediaan Layanan Kesehatan untuk UKM dan UKP Rujukan Tingkat Daerah Kabupaten/Kota;1.02.02.2.02.0036;Investigasi Awal Kejadian Tidak Diharapkan (Kejadian Ikutan Pasca Imunisasi dan Pemberian Obat Massal);2.2.01.09.002.00035;DAK Non Fisik-Dana BOK-BOK Puskesmas;5.1.02.90.001.00001;Belanja Barang dan Jasa BOK Puskesmas;5830000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0011;Puskesmas Padang Sibusuk;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.02;PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT;1.02.02.2.02;Penyediaan Layanan Kesehatan untuk UKM dan UKP Rujukan Tingkat Daerah Kabupaten/Kota;1.02.02.2.02.0040;Pengelolaan pelayanan kesehatan orang dengan Tuberkulosis;2.2.01.09.002.00035;DAK Non Fisik-Dana BOK-BOK Puskesmas;5.1.02.90.001.00001;Belanja Barang dan Jasa BOK Puskesmas;8800000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0011;Puskesmas Padang Sibusuk;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.02;PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT;1.02.02.2.02;Penyediaan Layanan Kesehatan untuk UKM dan UKP Rujukan Tingkat Daerah Kabupaten/Kota;1.02.02.2.02.0044;Pengelolaan Pelayanan Kesehatan Reproduksi;2.2.01.09.002.00035;DAK Non Fisik-Dana BOK-BOK Puskesmas;5.1.02.90.001.00001;Belanja Barang dan Jasa BOK Puskesmas;12030000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0011;Puskesmas Padang Sibusuk;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.02;PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT;1.02.02.2.02;Penyediaan Layanan Kesehatan untuk UKM dan UKP Rujukan Tingkat Daerah Kabupaten/Kota;1.02.02.2.02.0046;Pengelolaan upaya kesehatan Ibu dan Anak;2.2.01.09.002.00035;DAK Non Fisik-Dana BOK-BOK Puskesmas;5.1.02.90.001.00001;Belanja Barang dan Jasa BOK Puskesmas;1607200;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0011;Puskesmas Padang Sibusuk;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.01;PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH KABUPATEN/KOTA;1.02.01.2.10;Peningkatan Pelayanan BLUD;1.02.01.2.10.0001;Pelayanan dan Penunjang Pelayanan BLUD;1.1.04.16;Pendapatan dari BLUD;5.1.01.99.099.09999;Belanja Pegawai BLUD;70770000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0011;Puskesmas Padang Sibusuk;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.01;PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH KABUPATEN/KOTA;1.02.01.2.10;Peningkatan Pelayanan BLUD;1.02.01.2.10.0001;Pelayanan dan Penunjang Pelayanan BLUD;1.1.04.16;Pendapatan dari BLUD;5.1.02.99.099.09999;Belanja Barang dan Jasa BLUD;1037700484;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0011;Puskesmas Padang Sibusuk;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.01;PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH KABUPATEN/KOTA;1.02.01.2.10;Peningkatan Pelayanan BLUD;1.02.01.2.10.0001;Pelayanan dan Penunjang Pelayanan BLUD;1.1.04.16;Pendapatan dari BLUD;5.2.02.99.099.09999;Belanja Modal Peralatan dan Mesin BLUD;96000000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0012;Puskesmas Tanjung Ampalu;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.02;PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT;1.02.02.2.02;Penyediaan Layanan Kesehatan untuk UKM dan UKP Rujukan Tingkat Daerah Kabupaten/Kota;1.02.02.2.02.0001;Pengelolaan Pelayanan Kesehatan Ibu Hamil;2.2.01.09.002.00011;DAK Non Fisik-BOKKB-BOK;5.1.02.90.001.00001;Belanja Barang dan Jasa BOK Puskesmas;24800000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0012;Puskesmas Tanjung Ampalu;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.02;PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT;1.02.02.2.02;Penyediaan Layanan Kesehatan untuk UKM dan UKP Rujukan Tingkat Daerah Kabupaten/Kota;1.02.02.2.02.0005;Pengelolaan Pelayanan Kesehatan pada Usia Pendidikan Dasar;2.2.01.09.002.00011;DAK Non Fisik-BOKKB-BOK;5.1.02.90.001.00001;Belanja Barang dan Jasa BOK Puskesmas;26200000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0012;Puskesmas Tanjung Ampalu;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.02;PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT;1.02.02.2.02;Penyediaan Layanan Kesehatan untuk UKM dan UKP Rujukan Tingkat Daerah Kabupaten/Kota;1.02.02.2.02.0010;Pengelolaan Pelayanan Kesehatan Orang dengan Gangguan Jiwa Berat;2.2.01.09.002.00011;DAK Non Fisik-BOKKB-BOK;5.1.02.90.001.00001;Belanja Barang dan Jasa BOK Puskesmas;5000000;
